datetime,house_consumption_kwh,house_consumption_kw,battery_action,battery_power_kw,battery_charge_kwh,battery_discharge_kwh,battery_charge_kw,battery_discharge_kw,action_success,battery_soc,battery_soc_kwh,battery_soc_pct,battery_available_charge_kwh,battery_available_discharge_kwh,grid_to_house_kwh,total_grid_import_kwh,grid_export_kwh,net_grid_power_kw,consumption_kwh,consumption_kw,grid_consumption_kwh,grid_consumption_kw,battery_efficiency_charge,battery_efficiency_discharge,cumulative_cycles,degradation_cost_eur,energy_vat_without_eur,iec_without_eur,energy_vat_with_eur,iec_with_eur,electricity_base_without_eur,electricity_base_with_eur
2025-01-14 07:45:00,0.478000,1.912000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.404594,20.229717,40.459434,19.770283,10.229717,0.478000,1.728000,0,6.912000,0.478000,1.912000,1.728000,6.912000,0.959166,0.959166,3.610120,0.000000,0.008752,0.000478,0.032202,0.001728,0.052293,0.189043
2025-01-14 08:00:00,0.175000,0.700000,discharge,0.700000,0.000000,0.175000,0.000000,0.700000,True,0.400945,20.047267,40.094534,19.952733,10.047267,0.000000,0.000000,0,0.000000,0.175000,0.700000,0.000000,0.000000,0.959166,0.959166,3.611944,0.000000,0.005881,0.000175,0.000000,0.000000,0.035140,0.000000
2025-01-14 08:15:00,0.063000,0.252000,discharge,0.252000,0.000000,0.063000,0.000000,0.252000,True,0.399632,19.981585,39.963170,20.018415,9.981585,0.000000,0.000000,0,0.000000,0.063000,0.252000,0.000000,0.000000,0.959166,0.959166,3.612601,0.000000,0.002117,0.000063,0.000000,0.000000,0.012650,0.000000
2025-01-14 08:30:00,0.259000,1.036000,discharge,1.036000,0.000000,0.259000,0.000000,1.036000,True,0.394231,19.711559,39.423118,20.288441,9.711559,0.000000,0.000000,0,0.000000,0.259000,1.036000,0.000000,0.000000,0.959166,0.959166,3.615301,0.000000,0.008704,0.000259,0.000000,0.000000,0.052007,0.000000
2025-01-14 08:45:00,0.123000,0.492000,discharge,0.492000,0.000000,0.123000,0.000000,0.492000,True,0.391666,19.583322,39.166645,20.416678,9.583322,0.000000,0.000000,0,0.000000,0.123000,0.492000,0.000000,0.000000,0.959166,0.959166,3.616584,0.000000,0.004134,0.000123,0.000000,0.000000,0.024698,0.000000
2025-01-14 09:00:00,0.127000,0.508000,discharge,0.508000,0.000000,0.127000,0.000000,0.508000,True,0.389018,19.450916,38.901832,20.549084,9.450916,0.000000,0.000000,0,0.000000,0.127000,0.508000,0.000000,0.000000,0.959166,0.959166,3.617908,0.000000,0.004268,0.000127,0.000000,0.000000,0.025502,0.000000
2025-01-14 09:15:00,0.120000,0.480000,discharge,0.480000,0.000000,0.120000,0.000000,0.480000,True,0.386516,19.325807,38.651614,20.674193,9.325807,0.000000,0.000000,0,0.000000,0.120000,0.480000,0.000000,0.000000,0.959166,0.959166,3.619159,0.000000,0.004033,0.000120,0.000000,0.000000,0.024096,0.000000
2025-01-14 09:30:00,0.092000,0.368000,discharge,0.368000,0.000000,0.092000,0.000000,0.368000,True,0.384598,19.229891,38.459781,20.770109,9.229891,0.000000,0.000000,0,0.000000,0.092000,0.368000,0.000000,0.000000,0.959166,0.959166,3.620118,0.000000,0.003092,0.000092,0.000000,0.000000,0.018474,0.000000
2025-01-14 09:45:00,0.100000,0.400000,discharge,0.400000,0.000000,0.100000,0.000000,0.400000,True,0.382513,19.125633,38.251267,20.874367,9.125633,0.000000,0.000000,0,0.000000,0.100000,0.400000,0.000000,0.000000,0.959166,0.959166,3.621160,0.000000,0.003361,0.000100,0.000000,0.000000,0.020080,0.000000
2025-01-14 10:00:00,0.086000,0.344000,discharge,0.344000,0.000000,0.086000,0.000000,0.344000,True,0.380719,19.035972,38.071944,20.964028,9.035972,0.000000,0.000000,0,0.000000,0.086000,0.344000,0.000000,0.000000,0.959166,0.959166,3.622057,0.000000,0.002890,0.000086,0.000000,0.000000,0.017269,0.000000
2025-01-14 10:15:00,0.062000,0.248000,discharge,0.248000,0.000000,0.062000,0.000000,0.248000,True,0.379427,18.971333,37.942665,21.028667,8.971333,0.000000,0.000000,0,0.000000,0.062000,0.248000,0.000000,0.000000,0.959166,0.959166,3.622703,0.000000,0.002084,0.000062,0.000000,0.000000,0.012450,0.000000
2025-01-14 10:30:00,0.043000,0.172000,discharge,0.172000,0.000000,0.043000,0.000000,0.172000,True,0.378530,18.926502,37.853004,21.073498,8.926502,0.000000,0.000000,0,0.000000,0.043000,0.172000,0.000000,0.000000,0.959166,0.959166,3.623152,0.000000,0.001445,0.000043,0.000000,0.000000,0.008634,0.000000
2025-01-14 10:45:00,0.042000,0.168000,discharge,0.168000,0.000000,0.042000,0.000000,0.168000,True,0.377654,18.882714,37.765428,21.117286,8.882714,0.000000,0.000000,0,0.000000,0.042000,0.168000,0.000000,0.000000,0.959166,0.959166,3.623590,0.000000,0.001411,0.000042,0.000000,0.000000,0.008434,0.000000
2025-01-14 11:00:00,0.049000,0.196000,discharge,0.196000,0.000000,0.049000,0.000000,0.196000,True,0.376633,18.831628,37.663256,21.168372,8.831628,0.000000,0.000000,0,0.000000,0.049000,0.196000,0.000000,0.000000,0.959166,0.959166,3.624100,0.000000,0.001647,0.000049,0.000000,0.000000,0.009839,0.000000
2025-01-14 11:15:00,0.049000,0.196000,discharge,0.196000,0.000000,0.049000,0.000000,0.196000,True,0.375611,18.780542,37.561084,21.219458,8.780542,0.000000,0.000000,0,0.000000,0.049000,0.196000,0.000000,0.000000,0.959166,0.959166,3.624611,0.000000,0.001647,0.000049,0.000000,0.000000,0.009839,0.000000
2025-01-14 11:30:00,0.044000,0.176000,discharge,0.176000,0.000000,0.044000,0.000000,0.176000,True,0.374693,18.734669,37.469338,21.265331,8.734669,0.000000,0.000000,0,0.000000,0.044000,0.176000,0.000000,0.000000,0.959166,0.959166,3.625070,0.000000,0.001479,0.000044,0.000000,0.000000,0.008835,0.000000
2025-01-14 11:45:00,0.057000,0.228000,discharge,0.228000,0.000000,0.057000,0.000000,0.228000,True,0.373505,18.675242,37.350484,21.324758,8.675242,0.000000,0.000000,0,0.000000,0.057000,0.228000,0.000000,0.000000,0.959166,0.959166,3.625664,0.000000,0.001916,0.000057,0.000000,0.000000,0.011446,0.000000
2025-01-14 12:00:00,0.050000,0.200000,discharge,0.200000,0.000000,0.050000,0.000000,0.200000,True,0.372462,18.623114,37.246227,21.376886,8.623114,0.000000,0.000000,0,0.000000,0.050000,0.200000,0.000000,0.000000,0.959166,0.959166,3.626186,0.000000,0.001680,0.000050,0.000000,0.000000,0.010040,0.000000
2025-01-14 12:15:00,0.049000,0.196000,discharge,0.196000,0.000000,0.049000,0.000000,0.196000,True,0.371441,18.572028,37.144055,21.427972,8.572028,0.000000,0.000000,0,0.000000,0.049000,0.196000,0.000000,0.000000,0.959166,0.959166,3.626696,0.000000,0.001647,0.000049,0.000000,0.000000,0.009839,0.000000
2025-01-14 12:30:00,0.044000,0.176000,discharge,0.176000,0.000000,0.044000,0.000000,0.176000,True,0.370523,18.526154,37.052309,21.473846,8.526154,0.000000,0.000000,0,0.000000,0.044000,0.176000,0.000000,0.000000,0.959166,0.959166,3.627155,0.000000,0.001479,0.000044,0.000000,0.000000,0.008835,0.000000
2025-01-14 12:45:00,0.048000,0.192000,discharge,0.192000,0.000000,0.048000,0.000000,0.192000,True,0.369522,18.476111,36.952222,21.523889,8.476111,0.000000,0.000000,0,0.000000,0.048000,0.192000,0.000000,0.000000,0.959166,0.959166,3.627656,0.000000,0.001613,0.000048,0.000000,0.000000,0.009638,0.000000
2025-01-14 13:00:00,0.579000,2.316000,discharge,2.316000,0.000000,0.579000,0.000000,2.316000,True,0.357449,17.872462,35.744923,22.127538,7.872462,0.000000,0.000000,0,0.000000,0.579000,2.316000,0.000000,0.000000,0.959166,0.959166,3.633692,0.000000,0.019458,0.000579,0.000000,0.000000,0.116263,0.000000
2025-01-14 13:15:00,0.330000,1.320000,discharge,1.320000,0.000000,0.330000,0.000000,1.320000,True,0.350568,17.528413,35.056826,22.471587,7.528413,0.000000,0.000000,0,0.000000,0.330000,1.320000,0.000000,0.000000,0.959166,0.959166,3.637133,0.000000,0.011090,0.000330,0.000000,0.000000,0.066264,0.000000
2025-01-14 13:30:00,0.149000,0.596000,discharge,0.596000,0.000000,0.149000,0.000000,0.596000,True,0.347461,17.373070,34.746139,22.626930,7.373070,0.000000,0.000000,0,0.000000,0.149000,0.596000,0.000000,0.000000,0.959166,0.959166,3.638686,0.000000,0.005007,0.000149,0.000000,0.000000,0.029919,0.000000
2025-01-14 13:45:00,0.148000,0.592000,discharge,0.592000,0.000000,0.148000,0.000000,0.592000,True,0.344375,17.218769,34.437538,22.781231,7.218769,0.000000,0.000000,0,0.000000,0.148000,0.592000,0.000000,0.000000,0.959166,0.959166,3.640229,0.000000,0.004974,0.000148,0.000000,0.000000,0.029718,0.000000
2025-01-14 14:00:00,0.150000,0.600000,discharge,0.600000,0.000000,0.150000,0.000000,0.600000,True,0.341248,17.062383,34.124766,22.937617,7.062383,0.000000,0.000000,0,0.000000,0.150000,0.600000,0.000000,0.000000,0.959166,0.959166,3.641793,0.000000,0.005041,0.000150,0.000000,0.000000,0.030120,0.000000
2025-01-14 14:15:00,0.152000,0.608000,discharge,0.608000,0.000000,0.152000,0.000000,0.608000,True,0.338078,16.903912,33.807825,23.096088,6.903912,0.000000,0.000000,0,0.000000,0.152000,0.608000,0.000000,0.000000,0.959166,0.959166,3.643378,0.000000,0.005108,0.000152,0.000000,0.000000,0.030522,0.000000
2025-01-14 14:30:00,0.135000,0.540000,discharge,0.540000,0.000000,0.135000,0.000000,0.540000,True,0.335263,16.763165,33.526330,23.236835,6.763165,0.000000,0.000000,0,0.000000,0.135000,0.540000,0.000000,0.000000,0.959166,0.959166,3.644785,0.000000,0.004537,0.000135,0.000000,0.000000,0.027108,0.000000
2025-01-14 14:45:00,0.108000,0.432000,discharge,0.432000,0.000000,0.108000,0.000000,0.432000,True,0.333011,16.650567,33.301134,23.349433,6.650567,0.000000,0.000000,0,0.000000,0.108000,0.432000,0.000000,0.000000,0.959166,0.959166,3.645911,0.000000,0.003629,0.000108,0.000000,0.000000,0.021686,0.000000
2025-01-14 15:00:00,0.093000,0.372000,discharge,0.372000,0.000000,0.093000,0.000000,0.372000,True,0.331072,16.553608,33.107216,23.446392,6.553608,0.000000,0.000000,0,0.000000,0.093000,0.372000,0.000000,0.000000,0.959166,0.959166,3.646881,0.000000,0.003125,0.000093,0.000000,0.000000,0.018674,0.000000
2025-01-14 15:15:00,0.264000,1.056000,discharge,1.056000,0.000000,0.264000,0.000000,1.056000,True,0.325567,16.278369,32.556738,23.721631,6.278369,0.000000,0.000000,0,0.000000,0.264000,1.056000,0.000000,0.000000,0.959166,0.959166,3.649633,0.000000,0.008872,0.000264,0.000000,0.000000,0.053011,0.000000
2025-01-14 15:30:00,0.534000,2.136000,discharge,2.136000,0.000000,0.534000,0.000000,2.136000,True,0.314433,15.721636,31.443271,24.278364,5.721636,0.000000,0.000000,0,0.000000,0.534000,2.136000,0.000000,0.000000,0.959166,0.959166,3.655200,0.000000,0.017946,0.000534,0.000000,0.000000,0.107227,0.000000
2025-01-14 15:45:00,0.268000,1.072000,discharge,1.072000,0.000000,0.268000,0.000000,1.072000,True,0.308845,15.442226,30.884452,24.557774,5.442226,0.000000,0.000000,0,0.000000,0.268000,1.072000,0.000000,0.000000,0.959166,0.959166,3.657994,0.000000,0.009006,0.000268,0.000000,0.000000,0.053814,0.000000
2025-01-14 16:00:00,0.427000,1.708000,discharge,1.708000,0.000000,0.427000,0.000000,1.708000,True,0.299941,14.997048,29.994096,25.002952,4.997048,0.000000,0.000000,0,0.000000,0.427000,1.708000,0.000000,0.000000,0.959166,0.959166,3.662446,0.000000,0.014350,0.000427,0.000000,0.000000,0.085742,0.000000
2025-01-14 16:15:00,0.111000,0.444000,discharge,0.444000,0.000000,0.111000,0.000000,0.444000,True,0.297626,14.881322,29.762645,25.118678,4.881322,0.000000,0.000000,0,0.000000,0.111000,0.444000,0.000000,0.000000,0.959166,0.959166,3.663604,0.000000,0.003730,0.000111,0.000000,0.000000,0.022289,0.000000
2025-01-14 16:30:00,0.095000,0.380000,discharge,0.380000,0.000000,0.095000,0.000000,0.380000,True,0.295646,14.782278,29.564556,25.217722,4.782278,0.000000,0.000000,0,0.000000,0.095000,0.380000,0.000000,0.000000,0.959166,0.959166,3.664594,0.000000,0.003193,0.000095,0.000000,0.000000,0.019076,0.000000
2025-01-14 16:45:00,0.096000,0.384000,discharge,0.384000,0.000000,0.096000,0.000000,0.384000,True,0.293644,14.682191,29.364382,25.317809,4.682191,0.000000,0.000000,0,0.000000,0.096000,0.384000,0.000000,0.000000,0.959166,0.959166,3.665595,0.000000,0.003226,0.000096,0.000000,0.000000,0.019277,0.000000
2025-01-14 17:00:00,0.116000,0.464000,discharge,0.464000,0.000000,0.116000,0.000000,0.464000,True,0.291225,14.561253,29.122506,25.438747,4.561253,0.000000,0.000000,0,0.000000,0.116000,0.464000,0.000000,0.000000,0.959166,0.959166,3.666804,0.000000,0.003898,0.000116,0.000000,0.000000,0.023293,0.000000
2025-01-14 17:15:00,0.153000,0.612000,discharge,0.612000,0.000000,0.153000,0.000000,0.612000,True,0.288035,14.401739,28.803479,25.598261,4.401739,0.000000,0.000000,0,0.000000,0.153000,0.612000,0.000000,0.000000,0.959166,0.959166,3.668399,0.000000,0.005142,0.000153,0.000000,0.000000,0.030722,0.000000
2025-01-14 17:30:00,0.120000,0.480000,discharge,0.480000,0.000000,0.120000,0.000000,0.480000,True,0.285533,14.276631,28.553261,25.723369,4.276631,0.000000,0.000000,0,0.000000,0.120000,0.480000,0.000000,0.000000,0.959166,0.959166,3.669650,0.000000,0.004033,0.000120,0.000000,0.000000,0.024096,0.000000
2025-01-14 17:45:00,0.112000,0.448000,discharge,0.448000,0.000000,0.112000,0.000000,0.448000,True,0.283197,14.159863,28.319725,25.840137,4.159863,0.000000,0.000000,0,0.000000,0.112000,0.448000,0.000000,0.000000,0.959166,0.959166,3.670818,0.000000,0.003764,0.000112,0.000000,0.000000,0.022490,0.000000
2025-01-14 18:00:00,0.128000,0.512000,discharge,0.512000,0.000000,0.128000,0.000000,0.512000,True,0.280528,14.026413,28.052827,25.973587,4.026413,0.000000,0.000000,0,0.000000,0.128000,0.512000,0.000000,0.000000,0.959166,0.959166,3.672153,0.000000,0.004302,0.000128,0.000000,0.000000,0.025702,0.000000
2025-01-14 18:15:00,0.128000,0.512000,discharge,0.512000,0.000000,0.128000,0.000000,0.512000,True,0.277859,13.892964,27.785928,26.107036,3.892964,0.000000,0.000000,0,0.000000,0.128000,0.512000,0.000000,0.000000,0.959166,0.959166,3.673487,0.000000,0.004302,0.000128,0.000000,0.000000,0.025702,0.000000
2025-01-14 18:30:00,0.138000,0.552000,discharge,0.552000,0.000000,0.138000,0.000000,0.552000,True,0.274982,13.749089,27.498178,26.250911,3.749089,0.000000,0.000000,0,0.000000,0.138000,0.552000,0.000000,0.000000,0.959166,0.959166,3.674926,0.000000,0.004638,0.000138,0.000000,0.000000,0.027710,0.000000
2025-01-14 18:45:00,0.127000,0.508000,discharge,0.508000,0.000000,0.127000,0.000000,0.508000,True,0.272334,13.616683,27.233365,26.383317,3.616683,0.000000,0.000000,0,0.000000,0.127000,0.508000,0.000000,0.000000,0.959166,0.959166,3.676250,0.000000,0.004268,0.000127,0.000000,0.000000,0.025502,0.000000
2025-01-14 19:00:00,0.110000,0.440000,discharge,0.440000,0.000000,0.110000,0.000000,0.440000,True,0.270040,13.502000,27.003999,26.498000,3.502000,0.000000,0.000000,0,0.000000,0.110000,0.440000,0.000000,0.000000,0.959166,0.959166,3.677397,0.000000,0.003697,0.000110,0.000000,0.000000,0.022088,0.000000
2025-01-14 19:15:00,0.114000,0.456000,discharge,0.456000,0.000000,0.114000,0.000000,0.456000,True,0.267663,13.383146,26.766293,26.616854,3.383146,0.000000,0.000000,0,0.000000,0.114000,0.456000,0.000000,0.000000,0.959166,0.959166,3.678585,0.000000,0.003831,0.000114,0.000000,0.000000,0.022891,0.000000
2025-01-14 19:30:00,0.497000,1.988000,discharge,1.988000,0.000000,0.497000,0.000000,1.988000,True,0.257300,12.864988,25.729976,27.135012,2.864988,0.000000,0.000000,0,0.000000,0.497000,1.988000,0.000000,0.000000,0.959166,0.959166,3.683767,0.000000,0.016702,0.000497,0.000000,0.000000,0.099798,0.000000
2025-01-14 19:45:00,0.203000,0.812000,discharge,0.812000,0.000000,0.203000,0.000000,0.812000,True,0.253067,12.653346,25.306692,27.346654,2.653346,0.000000,0.000000,0,0.000000,0.203000,0.812000,0.000000,0.000000,0.959166,0.959166,3.685883,0.000000,0.006822,0.000203,0.000000,0.000000,0.040762,0.000000
2025-01-14 20:00:00,0.305000,1.220000,discharge,1.220000,0.000000,0.305000,0.000000,1.220000,True,0.246707,12.335361,24.670723,27.664639,2.335361,0.000000,0.000000,0,0.000000,0.305000,1.220000,0.000000,0.000000,0.959166,0.959166,3.689063,0.000000,0.010250,0.000305,0.000000,0.000000,0.061244,0.000000
2025-01-14 20:15:00,0.268000,1.072000,discharge,1.072000,0.000000,0.268000,0.000000,1.072000,True,0.241119,12.055952,24.111904,27.944048,2.055952,0.000000,0.000000,0,0.000000,0.268000,1.072000,0.000000,0.000000,0.959166,0.959166,3.691857,0.000000,0.009006,0.000268,0.000000,0.000000,0.053814,0.000000
2025-01-14 20:30:00,0.298000,1.192000,discharge,1.192000,0.000000,0.298000,0.000000,1.192000,True,0.234905,11.745266,23.490531,28.254734,1.745266,0.000000,0.000000,0,0.000000,0.298000,1.192000,0.000000,0.000000,0.959166,0.959166,3.694964,0.000000,0.010015,0.000298,0.000000,0.000000,0.059838,0.000000
2025-01-14 20:45:00,0.238000,0.952000,discharge,0.952000,0.000000,0.238000,0.000000,0.952000,True,0.229943,11.497134,22.994267,28.502866,1.497134,0.000000,0.000000,0,0.000000,0.238000,0.952000,0.000000,0.000000,0.959166,0.959166,3.697445,0.000000,0.007998,0.000238,0.000000,0.000000,0.047790,0.000000
2025-01-14 21:00:00,0.122000,0.488000,discharge,0.488000,0.000000,0.122000,0.000000,0.488000,True,0.227399,11.369940,22.739879,28.630060,1.369940,0.000000,0.000000,0,0.000000,0.122000,0.488000,0.000000,0.000000,0.959166,0.959166,3.698717,0.000000,0.004100,0.000122,0.000000,0.000000,0.024498,0.000000
2025-01-14 21:15:00,0.336000,1.344000,discharge,1.344000,0.000000,0.336000,0.000000,1.344000,True,0.220393,11.019635,22.039271,28.980365,1.019635,0.000000,0.000000,0,0.000000,0.336000,1.344000,0.000000,0.000000,0.959166,0.959166,3.702220,0.000000,0.011292,0.000336,0.000000,0.000000,0.067469,0.000000
2025-01-14 21:30:00,0.483000,1.932000,discharge,1.932000,0.000000,0.483000,0.000000,1.932000,True,0.210321,10.516073,21.032146,29.483927,0.516073,0.000000,0.000000,0,0.000000,0.483000,1.932000,0.000000,0.000000,0.959166,0.959166,3.707256,0.000000,0.016232,0.000483,0.000000,0.000000,0.096986,0.000000
2025-01-14 21:45:00,0.495000,1.980000,discharge,1.980000,0.000000,0.495000,0.000000,1.980000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.000000,0.000000,0,0.000000,0.495000,1.980000,0.000000,0.000000,0.959166,0.959166,3.712417,0.000000,0.016635,0.000495,0.000000,0.000000,0.099396,0.000000
2025-01-14 22:00:00,0.381000,1.524000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.381000,0.381000,0,1.524000,0.381000,1.524000,0.381000,1.524000,0.959166,0.959166,3.712417,0.000000,0.006976,0.000381,0.007100,0.000381,0.041681,0.041681
2025-01-14 22:15:00,0.349000,1.396000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.349000,0.349000,0,1.396000,0.349000,1.396000,0.349000,1.396000,0.959166,0.959166,3.712417,0.000000,0.006390,0.000349,0.006504,0.000349,0.038181,0.038181
2025-01-14 22:30:00,0.343000,1.372000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.343000,0.343000,0,1.372000,0.343000,1.372000,0.343000,1.372000,0.959166,0.959166,3.712417,0.000000,0.006280,0.000343,0.006392,0.000343,0.037524,0.037524
2025-01-14 22:45:00,0.155000,0.620000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.155000,0.155000,0,0.620000,0.155000,0.620000,0.155000,0.620000,0.959166,0.959166,3.712417,0.000000,0.002838,0.000155,0.002889,0.000155,0.016957,0.016957
2025-01-14 23:00:00,0.154000,0.616000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.154000,0.154000,0,0.616000,0.154000,0.616000,0.154000,0.616000,0.959166,0.959166,3.712417,0.000000,0.002820,0.000154,0.002870,0.000154,0.016848,0.016848
2025-01-14 23:15:00,0.155000,0.620000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.155000,0.155000,0,0.620000,0.155000,0.620000,0.155000,0.620000,0.959166,0.959166,3.712417,0.000000,0.002838,0.000155,0.002889,0.000155,0.016957,0.016957
2025-01-14 23:30:00,0.168000,0.672000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.168000,0.168000,0,0.672000,0.168000,0.672000,0.168000,0.672000,0.959166,0.959166,3.712417,0.000000,0.003076,0.000168,0.003131,0.000168,0.018379,0.018379
2025-01-14 23:45:00,0.162000,0.648000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.162000,0.162000,0,0.648000,0.162000,0.648000,0.162000,0.648000,0.959166,0.959166,3.712417,0.000000,0.002966,0.000162,0.003019,0.000162,0.017723,0.017723
2025-01-15 00:00:00,0.165000,0.660000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.165000,0.165000,0,0.660000,0.165000,0.660000,0.165000,0.660000,0.959166,0.959166,3.712417,0.000000,0.003021,0.000165,0.003075,0.000165,0.018051,0.018051
2025-01-15 00:15:00,0.158000,0.632000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.158000,0.158000,0,0.632000,0.158000,0.632000,0.158000,0.632000,0.959166,0.959166,3.712417,0.000000,0.002893,0.000158,0.002944,0.000158,0.017285,0.017285
2025-01-15 00:30:00,0.157000,0.628000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.157000,0.157000,0,0.628000,0.157000,0.628000,0.157000,0.628000,0.959166,0.959166,3.712417,0.000000,0.002875,0.000157,0.002926,0.000157,0.017176,0.017176
2025-01-15 00:45:00,0.412000,1.648000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.412000,0.412000,0,1.648000,0.412000,1.648000,0.412000,1.648000,0.959166,0.959166,3.712417,0.000000,0.007543,0.000412,0.007678,0.000412,0.045073,0.045073
2025-01-15 01:00:00,0.457000,1.828000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.457000,0.457000,0,1.828000,0.457000,1.828000,0.457000,1.828000,0.959166,0.959166,3.712417,0.000000,0.008367,0.000457,0.008517,0.000457,0.049996,0.049996
2025-01-15 01:15:00,0.349000,1.396000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.349000,0.349000,0,1.396000,0.349000,1.396000,0.349000,1.396000,0.959166,0.959166,3.712417,0.000000,0.006390,0.000349,0.006504,0.000349,0.038181,0.038181
2025-01-15 01:30:00,0.614000,2.456000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.614000,0.614000,0,2.456000,0.614000,2.456000,0.614000,2.456000,0.959166,0.959166,3.712417,0.000000,0.011242,0.000614,0.011442,0.000614,0.067172,0.067172
2025-01-15 01:45:00,0.588000,2.352000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.588000,0.588000,0,2.352000,0.588000,2.352000,0.588000,2.352000,0.959166,0.959166,3.712417,0.000000,0.010766,0.000588,0.010958,0.000588,0.064327,0.064327
2025-01-15 02:00:00,0.501000,2.004000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.501000,0.501000,0,2.004000,0.501000,2.004000,0.501000,2.004000,0.959166,0.959166,3.712417,0.000000,0.009173,0.000501,0.009336,0.000501,0.054809,0.054809
2025-01-15 02:15:00,0.529000,2.116000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.529000,0.529000,0,2.116000,0.529000,2.116000,0.529000,2.116000,0.959166,0.959166,3.712417,0.000000,0.009686,0.000529,0.009858,0.000529,0.057873,0.057873
2025-01-15 02:30:00,0.294000,1.176000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.294000,0.294000,0,1.176000,0.294000,1.176000,0.294000,1.176000,0.959166,0.959166,3.712417,0.000000,0.005383,0.000294,0.005479,0.000294,0.032164,0.032164
2025-01-15 02:45:00,0.284000,1.136000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.200000,10.000000,20.000000,30.000000,0.000000,0.284000,0.284000,0,1.136000,0.284000,1.136000,0.284000,1.136000,0.959166,0.959166,3.712417,0.000000,0.005200,0.000284,0.005293,0.000284,0.031070,0.031070
2025-01-15 03:00:00,0.282000,1.128000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.223979,11.198958,22.397916,28.801042,1.198958,0.282000,1.532000,0,6.128000,0.282000,1.128000,1.532000,6.128000,0.959166,0.959166,3.724406,0.000000,0.005163,0.000282,0.028550,0.001532,0.030851,0.167601
2025-01-15 03:15:00,0.299000,1.196000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.247958,12.397916,24.795832,27.602084,2.397916,0.299000,1.549000,0,6.196000,0.299000,1.196000,1.549000,6.196000,0.959166,0.959166,3.736396,0.000000,0.005474,0.000299,0.028867,0.001549,0.032711,0.169461
2025-01-15 03:30:00,0.276000,1.104000,charge,0.330435,0.082609,0.000000,0.330435,0.000000,True,0.249543,12.477151,24.954302,27.522849,2.477151,0.276000,0.358609,0,1.434435,0.276000,1.104000,0.358609,1.434435,0.959166,0.959166,3.737188,0.000000,0.005053,0.000276,0.006683,0.000359,0.030194,0.039232
2025-01-15 03:45:00,0.271000,1.084000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.273522,13.676109,27.352218,26.323891,3.676109,0.271000,1.521000,0,6.084000,0.271000,1.084000,1.521000,6.084000,0.959166,0.959166,3.749178,0.000000,0.004962,0.000271,0.028345,0.001521,0.029647,0.166397
2025-01-15 04:00:00,0.276000,1.104000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.297501,14.875067,29.750134,25.124933,4.875067,0.276000,1.526000,0,6.104000,0.276000,1.104000,1.526000,6.104000,0.959166,0.959166,3.761167,0.000000,0.005053,0.000276,0.028438,0.001526,0.030194,0.166944
